groupcode,schoolname,GroupLeader,FirstName,LastName,age,Gender,eventcode,eventname,score
G043,"Bernard Black High","Sandra Larson",Maryam,Erickson,18,F,E001,"50 Meter Dash",23
G043,"Bernard Black High","Sandra Larson",Maryam,Erickson,18,F,E015,"Softball Throw",1200
G043,"Bernard Black High","Sandra Larson",Maxine,Owens,20,F,E015,"Softball Throw",1107
G043,"Bernard Black High","Sandra Larson",Maxine,Owens,20,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Melyssa,Osborn,20,F,E001,"50 Meter Dash",23
G043,"Bernard Black High","Sandra Larson",Melyssa,Osborn,20,F,E015,"Softball Throw",1500
G043,"Bernard Black High","Sandra Larson",Mercedes,Benjamin,19,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Mercedes,Benjamin,19,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Mona,Reed,20,F,E001,"50 Meter Dash",13
G043,"Bernard Black High","Sandra Larson",Mona,Reed,20,F,E015,"Softball Throw",4506
G043,"Bernard Black High","Sandra Larson",Nayda,Dudley,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Nayda,Dudley,12,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Odessa,Horton,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Odessa,Horton,12,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Olympia,Rivera,12,F,E001,"50 Meter Dash",30
G043,"Bernard Black High","Sandra Larson",Olympia,Rivera,12,F,E015,"Softball Throw",1000
G043,"Bernard Black High","Sandra Larson",Pamela,Salinas,15,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Pamela,Salinas,15,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Patience,Mcfadden,13,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Patience,Mcfadden,13,F,E015,"Softball Throw",600
G043,"Bernard Black High","Sandra Larson",Penelope,Harris,21,F,E001,"50 Meter Dash",40
G043,"Bernard Black High","Sandra Larson",Penelope,Harris,21,F,E015,"Softball Throw",700
G043,"Bernard Black High","Sandra Larson",Phoebe,Austin,21,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Phoebe,Austin,21,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Quincy,Garcia,17,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Quincy,Garcia,17,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Quon,Rasmussen,14,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Quon,Rasmussen,14,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Rama,Mcdonald,12,F,E001,"50 Meter Dash",40
G043,"Bernard Black High","Sandra Larson",Rama,Mcdonald,12,F,E015,"Softball Throw",606
G043,"Bernard Black High","Sandra Larson",Rowan,Vincent,21,F,E001,"50 Meter Dash",15
G043,"Bernard Black High","Sandra Larson",Rowan,Vincent,21,F,E015,"Softball Throw",4000
G043,"Bernard Black High","Sandra Larson",Rylee,Erickson,14,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Rylee,Erickson,14,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Sandra,Smith,15,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Sandra,Smith,15,F,E015,"Softball Throw",600
G043,"Bernard Black High","Sandra Larson",Scarlett,Goodman,17,F,E001,"50 Meter Dash",29
G043,"Bernard Black High","Sandra Larson",Scarlett,Goodman,17,F,E015,"Softball Throw",1102
G043,"Bernard Black High","Sandra Larson",Serina,Suarez,7,F,E098,"Young Athletes",0
G043,"Bernard Black High","Sandra Larson",Serina,Suarez,7,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Stephanie,Atkins,16,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Stephanie,Atkins,16,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Tasha,Robbins,14,F,E001,"50 Meter Dash",18
G043,"Bernard Black High","Sandra Larson",Tasha,Robbins,14,F,E015,"Softball Throw",3008
G043,"Bernard Black High","Sandra Larson",Veronica,Washington,15,F,E001,"50 Meter Dash",40
G043,"Bernard Black High","Sandra Larson",Veronica,Washington,15,F,E015,"Softball Throw",1503
G043,"Bernard Black High","Sandra Larson",Willow,Morse,15,F,E001,"50 Meter Dash",20
G043,"Bernard Black High","Sandra Larson",Willow,Morse,15,F,E015,"Softball Throw",600
G043,"Bernard Black High","Sandra Larson",Wynne,Rollins,11,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Wynne,Rollins,11,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Xaviera,Gallagher,12,F,E001,"50 Meter Dash",28
G043,"Bernard Black High","Sandra Larson",Xaviera,Gallagher,12,F,E015,"Softball Throw",1108
G043,"Bernard Black High","Sandra Larson",Yoko,Sharp,17,F,E001,"50 Meter Dash",28
G043,"Bernard Black High","Sandra Larson",Yoko,Sharp,17,F,E015,"Softball Throw",1206
G043,"Bernard Black High","Sandra Larson",Zelda,Burke,7,F,E098,"Young Athletes",0
G043,"Bernard Black High","Sandra Larson",Zelda,Burke,7,F,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Aaron,Fischer,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Aaron,Fischer,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Adam,Lamb,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Adam,Lamb,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Addison,Rosales,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Addison,Rosales,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Alexander,Warner,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Alexander,Warner,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Allistair,Pope,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Allistair,Pope,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Armand,Buckley,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Armand,Buckley,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Barrett,Wade,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Barrett,Wade,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Beck,Carey,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Beck,Carey,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Boris,Meyer,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Boris,Meyer,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Branden,William,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Branden,William,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Brandon,Forbes,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Brandon,Forbes,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Brett,Bentley,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Brett,Bentley,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Brett,Daniels,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Brett,Daniels,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Calvin,Anthony,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Calvin,Anthony,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Cameron,Patterson,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Cameron,Patterson,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Carl,Rios,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Carl,Rios,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Carter,Murphy,8,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Carter,Murphy,8,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Chadwick,Reed,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Chadwick,Reed,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Christopher,Moore,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Christopher,Moore,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Ciaran,Peters,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Ciaran,Peters,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Clinton,Shelton,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Clinton,Shelton,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Coby,Joyce,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Coby,Joyce,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Connor,Casey,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Connor,Casey,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Craig,Kim,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Craig,Kim,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Cullen,Workman,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Cullen,Workman,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dale,Hines,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dale,Hines,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Daniel,Ortega,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Daniel,Ortega,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Darius,Nixon,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Darius,Nixon,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Deacon,Humphrey,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Deacon,Humphrey,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Deacon,Parker,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Deacon,Parker,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dean,Gonzalez,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dean,Gonzalez,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dennis,Beck,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dennis,Beck,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dennis,Riggs,8,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dennis,Riggs,8,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dexter,Dyer,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dexter,Dyer,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Dominic,Hull,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Dominic,Hull,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Eaton,Parrish,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Eaton,Parrish,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Emerson,Yates,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Emerson,Yates,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Felix,Scott,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Felix,Scott,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Gil,Pope,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Gil,Pope,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Harlan,Walsh,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Harlan,Walsh,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Harper,Taylor,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Harper,Taylor,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Hashim,Rosales,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Hashim,Rosales,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Hashim,Waller,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Hashim,Waller,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Henry,Foster,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Henry,Foster,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Herman,Kennedy,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Herman,Kennedy,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Hiram,Gentry,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Hiram,Gentry,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Holmes,Shields,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Holmes,Shields,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Honorato,Mcintosh,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Honorato,Mcintosh,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Hop,Schwartz,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Hop,Schwartz,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Jacob,Jensen,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Jacob,Jensen,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Jakeem,Guzman,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Jakeem,Guzman,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Jesse,Cherry,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Jesse,Cherry,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Joshua,Murray,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Joshua,Murray,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Keith,Winters,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Keith,Winters,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Kennan,Wagner,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Kennan,Wagner,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Kermit,Melton,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Kermit,Melton,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Kirk,Berry,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Kirk,Berry,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Kirk,Petersen,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Kirk,Petersen,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Lee,Kennedy,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Lee,Kennedy,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Leonard,Winters,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Leonard,Winters,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Logan,Horton,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Logan,Horton,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Louis,Valdez,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Louis,Valdez,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Lyle,Diaz,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Lyle,Diaz,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Macaulay,Rutledge,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Macaulay,Rutledge,6,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Macon,Lloyd,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Macon,Lloyd,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Malachi,Avila,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Malachi,Avila,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Marsden,Robinson,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Marsden,Robinson,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Marshall,Stanley,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Marshall,Stanley,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Martin,Ford,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Martin,Ford,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Merrill,Webb,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Merrill,Webb,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Merritt,Bauer,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Merritt,Bauer,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Myles,Wall,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Myles,Wall,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Nero,Robles,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Nero,Robles,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Nicholas,Brady,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Nicholas,Brady,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Raja,Knowles,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Raja,Knowles,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Ronan,Berry,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Ronan,Berry,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Rooney,Aguirre,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Rooney,Aguirre,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Rudyard,Irwin,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Rudyard,Irwin,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Sebastian,Shaffer,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Sebastian,Shaffer,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Slade,Pollard,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Slade,Pollard,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Talon,Bowen,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Talon,Bowen,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Tanek,Salas,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Tanek,Salas,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Tanek,Sawyer,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Tanek,Sawyer,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Tarik,Baker,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Tarik,Baker,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Tarik,Pratt,7,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Tarik,Pratt,7,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Tucker,Woodard,2,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Tucker,Woodard,2,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Vincent,Mckinney,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Vincent,Mckinney,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Warren,Barron,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Warren,Barron,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Wayne,Velez,3,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Wayne,Velez,3,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Wyatt,Chambers,4,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Wyatt,Chambers,4,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Xavier,Kent,5,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Xavier,Kent,5,M,E099,"Olympic Town",0
G044,"Bethany Hodge High","Sacha Hunter",Zane,Pace,6,M,E098,"Young Athletes",0
G044,"Bethany Hodge High","Sacha Hunter",Zane,Pace,6,M,E099,"Olympic Town",0
